program,cohort,pacing,past_cohorts,ed_coach_used,ed_coach_available,learn_url
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,2,2,http://learn.co/renaynay
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-041519,Pacing: Part Time,,4,4,http://learn.co/reneenordholm
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-071519,Pacing: Part Time,"Past Cohorts:
            online-web-pt-061019 - left on 2019-07-01 
online-web-sp-000 - left on 2019-06-25 
online-web-pt-071519 - left on 2019-06-12 
online-web-pt-061019 - left on 2019-06-10 
",0,0,http://learn.co/alouiscious
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/vizushu
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,2,2,http://learn.co/renojames
Program: UX Design,Cohort: online-ux-pt-102119,Pacing: Part Time,,0,0,http://learn.co/b4b822b7-eaa9-4673-8129-dc615dd7eff7
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/rgarza7
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-120919,Pacing: Full Time,,0,0,http://learn.co/ricardo39985
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,,3,3,http://learn.co/arcaputo3
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/richard-burd
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,13,13,http://learn.co/rcho100
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/richard-frost
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/rickhanolt
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/rjhuelves
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/rnhutsko
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/richleedev
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-090919,Pacing: Full Time,,2,2,http://learn.co/rpascar1
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-110419,Pacing: Part Time,,2,2,http://learn.co/richrosenthal
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,3,3,http://learn.co/rschaubeck
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,"Past Cohorts:
            online-web-pt-110419 - left on 2019-10-31 
online-web-pt-100719 - left on 2019-10-16 
online-web-pt-090919 - left on 2019-09-07 
",0,0,http://learn.co/49931db7-3872-4e5e-b89a-8fad7db835ed
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,4,4,http://learn.co/piecanfly88
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-090919,Pacing: Full Time,,1,1,http://learn.co/richellb
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,"Past Cohorts:
            online-web-pt-110419 - left on 2019-10-31 
online-web-pt-100719 - left on 2019-10-03 
",0,0,http://learn.co/nwokcir33
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,2,2,http://learn.co/ricklearnstocode
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,"Past Cohorts:
            onl01-seng-pt-100619 - left on 2019-11-14 
online-web-pt-100619 - left on 2019-11-01 
online-web-pt-100719 - left on 2019-10-04 
online-web-pt-090919 - left on 2019-08-21 
",0,0,http://learn.co/lonecoder1313
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-041519,Pacing: Part Time,,6,6,http://learn.co/ricky199x
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-100719,Pacing: Full Time,,0,0,http://learn.co/rilemoore
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/slaydenriley
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,"Past Cohorts:
            beta-cli-061818-full-time - left on 2018-09-12 
",13,13,http://learn.co/rmsullivan
Program: UX Design,Cohort: online-ux-ft-120219,Pacing: Full Time,,0,0,http://learn.co/0de2af6b-0bc9-4d09-96a2-b6a4c37cf296
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-110419,Pacing: Part Time,"Past Cohorts:
            online-web-pt-071519 - left on 2019-12-17 
online-web-pt-061019 - left on 2019-06-11 
",1,1,http://learn.co/rjr2274
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/robert-newcitizens
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,,0,0,http://learn.co/rmricci121
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,,0,0,http://learn.co/rshield1
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,6,6,http://learn.co/rsnyder49
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-120919,Pacing: Full Time,"Past Cohorts:
            online-web-ft-110419 - left on 2019-10-31 
online-web-ft-100719 - left on 2019-10-04 
",0,0,http://learn.co/chrissumler
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,2,2,http://learn.co/btate712
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,2,2,http://learn.co/rwashington2014
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,5,5,http://learn.co/bond17
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-110419,Pacing: Part Time,"Past Cohorts:
            online-web-pt-100719 - left on 2019-10-22 
",0,0,http://learn.co/blackhart804
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,"Past Cohorts:
            online-web-pt-081219 - left on 2019-11-20 
",1,1,http://learn.co/birdo562
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,14,14,http://learn.co/lasttruth
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-061019,Pacing: Part Time,,0,0,http://learn.co/rregalado17
Program: UX Design,Cohort: online-ux-ft-081919,Pacing: Full Time,,0,0,http://learn.co/deb8a67d-9132-4158-9836-8ab1394d87af
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,3,3,http://learn.co/rohanphillips
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-100719,Pacing: Full Time,,0,0,http://learn.co/rokhayan
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-110419,Pacing: Part Time,"Past Cohorts:
            online-web-pt-100719 - left on 2019-09-26 
",0,0,http://learn.co/roma10boss
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,5,5,http://learn.co/arbeker01
Program: Online Software Engineering Bootcamp,Cohort: onl01-seng-pt-110319,Pacing: Part Time,"Past Cohorts:
            online-web-pt-110419 - left on 2019-12-10 
",1,1,http://learn.co/rhaynes3k
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,"Past Cohorts:
            v-000 - left on 2019-09-06 
online-ds-sp-000 - left on 2019-09-07 
v-000 - left on 2019-09-07 
online-ds-sp-000 - left on 2019-09-08 
v-000 - left on 2019-09-08 
online-ds-sp-000 - left on 2019-09-09 
v-000 - left on 2019-09-09 
online-ds-sp-000 - left on 2019-09-10 
v-000 - left on 2019-09-10 
online-ds-sp-000 - left on 2019-09-11 
v-000 - left on 2019-09-11 
online-ds-sp-000 - left on 2019-11-14 
v-000 - left on 2019-11-14 
online-ds-sp-000 - left on 2019-11-15 
v-000 - left on 2019-11-15 
online-ds-sp-000 - left on 2019-11-16 
online-ds-sp-000 - left on 2019-09-12 
v-000 - left on 2019-09-12 
online-ds-sp-000 - left on 2019-09-13 
v-000 - left on 2019-09-13 
online-ds-sp-000 - left on 2019-09-14 
v-000 - left on 2019-11-16 
v-000 - left on 2019-09-14 
online-ds-sp-000 - left on 2019-09-15 
online-ds-sp-000 - left on 2019-11-17 
v-000 - left on 2019-09-15 
online-ds-sp-000 - left on 2019-09-16 
v-000 - left on 2019-09-16 
online-ds-sp-000 - left on 2019-09-17 
v-000 - left on 2019-09-17 
online-ds-sp-000 - left on 2019-09-18 
v-000 - left on 2019-09-18 
online-ds-sp-000 - left on 2019-09-19 
v-000 - left on 2019-09-19 
v-000 - left on 2019-11-17 
online-ds-sp-000 - left on 2019-09-20 
v-000 - left on 2019-09-20 
online-ds-sp-000 - left on 2019-09-21 
v-000 - left on 2019-09-21 
online-ds-sp-000 - left on 2019-11-18 
online-ds-sp-000 - left on 2019-09-22 
v-000 - left on 2019-09-22 
online-ds-sp-000 - left on 2019-09-23 
v-000 - left on 2019-09-23 
online-ds-sp-000 - left on 2019-09-24 
v-000 - left on 2019-09-24 
online-ds-sp-000 - left on 2019-09-25 
v-000 - left on 2019-11-18 
online-ds-sp-000 - left on 2019-11-19 
v-000 - left on 2019-11-19 
online-ds-sp-000 - left on 2019-11-20 
v-000 - left on 2019-11-20 
online-ds-sp-000 - left on 2019-11-21 
v-000 - left on 2019-11-21 
online-ds-sp-000 - left on 2019-11-22 
v-000 - left on 2019-11-22 
online-ds-sp-000 - left on 2019-11-23 
v-000 - left on 2019-09-25 
online-ds-sp-000 - left on 2019-09-26 
v-000 - left on 2019-09-26 
online-ds-sp-000 - left on 2019-09-27 
v-000 - left on 2019-09-27 
online-ds-sp-000 - left on 2019-09-28 
v-000 - left on 2019-12-11 
online-ds-sp-000 - left on 2019-12-12 
v-000 - left on 2019-12-12 
online-ds-sp-000 - left on 2019-12-13 
v-000 - left on 2019-12-13 
online-ds-sp-000 - left on 2019-12-14 
v-000 - left on 2019-12-14 
online-ds-sp-000 - left on 2019-12-15 
v-000 - left on 2019-09-28 
online-ds-sp-000 - left on 2019-09-29 
v-000 - left on 2019-09-29 
online-ds-sp-000 - left on 2019-09-30 
v-000 - left on 2019-09-30 
online-ds-sp-000 - left on 2019-10-01 
v-000 - left on 2019-10-01 
online-ds-sp-000 - left on 2019-10-02 
v-000 - left on 2019-11-23 
online-ds-sp-000 - left on 2019-11-24 
v-000 - left on 2019-11-24 
online-ds-sp-000 - left on 2019-11-25 
v-000 - left on 2019-11-25 
online-ds-sp-000 - left on 2019-11-26 
v-000 - left on 2019-11-26 
online-ds-sp-000 - left on 2019-11-27 
v-000 - left on 2019-10-02 
online-ds-sp-000 - left on 2019-10-03 
v-000 - left on 2019-11-27 
online-ds-sp-000 - left on 2019-11-28 
v-000 - left on 2019-10-03 
online-ds-sp-000 - left on 2019-10-04 
v-000 - left on 2019-10-04 
online-ds-sp-000 - left on 2019-10-05 
v-000 - left on 2019-11-28 
online-ds-sp-000 - left on 2019-11-29 
v-000 - left on 2019-12-15 
online-ds-sp-000 - left on 2019-12-16 
v-000 - left on 2019-12-16 
online-ds-sp-000 - left on 2019-12-17 
v-000 - left on 2019-10-05 
online-ds-sp-000 - left on 2019-10-06 
v-000 - left on 2019-05-14 
online-ds-sp-000 - left on 2019-05-15 
v-000 - left on 2019-05-15 
online-ds-sp-000 - left on 2019-05-16 
v-000 - left on 2019-10-06 
online-ds-sp-000 - left on 2019-10-07 
v-000 - left on 2019-11-29 
online-ds-sp-000 - left on 2019-11-30 
v-000 - left on 2019-11-30 
online-ds-sp-000 - left on 2019-12-01 
v-000 - left on 2019-12-17 
v-000 - left on 2019-05-16 
online-ds-sp-000 - left on 2019-05-17 
v-000 - left on 2019-05-17 
online-ds-sp-000 - left on 2019-05-18 
v-000 - left on 2019-10-07 
online-ds-sp-000 - left on 2019-10-08 
v-000 - left on 2019-10-08 
online-ds-sp-000 - left on 2019-10-09 
v-000 - left on 2019-10-09 
online-ds-sp-000 - left on 2019-10-10 
v-000 - left on 2019-10-10 
online-ds-sp-000 - left on 2019-10-11 
v-000 - left on 2019-12-01 
v-000 - left on 2019-05-18 
v-000 - left on 2019-05-19 
online-ds-sp-000 - left on 2019-05-20 
v-000 - left on 2019-05-20 
online-ds-sp-000 - left on 2019-05-19 
online-ds-sp-000 - left on 2019-05-21 
v-000 - left on 2019-10-11 
online-ds-sp-000 - left on 2019-10-12 
v-000 - left on 2019-05-21 
online-ds-sp-000 - left on 2019-05-22 
v-000 - left on 2019-05-23 
online-ds-sp-000 - left on 2019-05-24 
v-000 - left on 2019-05-24 
online-ds-sp-000 - left on 2019-05-25 
v-000 - left on 2019-05-25 
online-ds-sp-000 - left on 2019-05-26 
v-000 - left on 2019-05-26 
online-ds-sp-000 - left on 2019-05-27 
v-000 - left on 2019-05-27 
online-ds-sp-000 - left on 2019-05-28 
v-000 - left on 2019-05-28 
online-ds-sp-000 - left on 2019-05-29 
v-000 - left on 2019-05-29 
online-ds-sp-000 - left on 2019-05-30 
v-000 - left on 2019-05-22 
online-ds-sp-000 - left on 2019-05-23 
v-000 - left on 2019-05-30 
online-ds-sp-000 - left on 2019-05-31 
v-000 - left on 2019-10-12 
online-ds-sp-000 - left on 2019-10-13 
v-000 - left on 2019-05-31 
online-ds-sp-000 - left on 2019-06-01 
v-000 - left on 2019-06-01 
online-ds-sp-000 - left on 2019-06-02 
v-000 - left on 2019-06-02 
online-ds-sp-000 - left on 2019-06-03 
v-000 - left on 2019-06-03 
online-ds-sp-000 - left on 2019-06-04 
v-000 - left on 2019-06-04 
online-ds-sp-000 - left on 2019-06-04 
v-000 - left on 2019-06-04 
online-ds-sp-000 - left on 2019-06-05 
v-000 - left on 2019-06-05 
online-ds-sp-000 - left on 2019-06-06 
v-000 - left on 2019-06-06 
online-ds-sp-000 - left on 2019-06-07 
v-000 - left on 2019-06-07 
online-ds-sp-000 - left on 2019-06-08 
v-000 - left on 2019-06-08 
v-000 - left on 2019-06-04 
online-ds-sp-000 - left on 2019-06-04 
online-ds-sp-000 - left on 2019-06-09 
online-ds-sp-000 - left on 2019-12-02 
v-000 - left on 2019-12-02 
online-ds-sp-000 - left on 2019-12-03 
v-000 - left on 2019-12-03 
online-ds-sp-000 - left on 2019-12-04 
v-000 - left on 2019-12-04 
online-ds-sp-000 - left on 2019-12-05 
v-000 - left on 2019-06-09 
online-ds-sp-000 - left on 2019-06-10 
v-000 - left on 2019-06-10 
online-ds-sp-000 - left on 2019-06-11 
v-000 - left on 2019-06-11 
online-ds-sp-000 - left on 2019-06-12 
v-000 - left on 2019-06-12 
online-ds-sp-000 - left on 2019-06-13 
v-000 - left on 2019-06-13 
online-ds-sp-000 - left on 2019-06-14 
v-000 - left on 2019-06-14 
online-ds-sp-000 - left on 2019-06-15 
v-000 - left on 2019-06-15 
v-000 - left on 2019-10-13 
online-ds-sp-000 - left on 2019-10-14 
v-000 - left on 2019-10-14 
online-ds-sp-000 - left on 2019-10-15 
v-000 - left on 2019-10-15 
online-ds-sp-000 - left on 2019-10-16 
v-000 - left on 2019-10-16 
online-ds-sp-000 - left on 2019-10-17 
v-000 - left on 2019-10-17 
online-ds-sp-000 - left on 2019-10-18 
online-ds-sp-000 - left on 2019-06-16 
v-000 - left on 2019-06-16 
online-ds-sp-000 - left on 2019-06-17 
v-000 - left on 2019-06-17 
online-ds-sp-000 - left on 2019-06-18 
v-000 - left on 2019-06-18 
online-ds-sp-000 - left on 2019-06-19 
v-000 - left on 2019-06-19 
online-ds-sp-000 - left on 2019-06-20 
v-000 - left on 2019-06-20 
online-ds-sp-000 - left on 2019-06-21 
v-000 - left on 2019-06-21 
online-ds-sp-000 - left on 2019-06-22 
v-000 - left on 2019-06-22 
v-000 - left on 2019-10-18 
online-ds-sp-000 - left on 2019-10-19 
online-ds-sp-000 - left on 2019-06-23 
v-000 - left on 2019-06-23 
online-ds-sp-000 - left on 2019-06-24 
v-000 - left on 2019-06-24 
online-ds-sp-000 - left on 2019-06-25 
v-000 - left on 2019-06-25 
online-ds-sp-000 - left on 2019-06-26 
v-000 - left on 2019-06-26 
online-ds-sp-000 - left on 2019-06-27 
v-000 - left on 2019-06-27 
online-ds-sp-000 - left on 2019-06-28 
v-000 - left on 2019-06-28 
online-ds-sp-000 - left on 2019-06-29 
v-000 - left on 2019-06-29 
online-ds-sp-000 - left on 2019-06-30 
v-000 - left on 2019-06-30 
online-ds-sp-000 - left on 2019-07-01 
v-000 - left on 2019-07-01 
v-000 - left on 2019-10-19 
online-ds-sp-000 - left on 2019-10-20 
v-000 - left on 2019-10-20 
online-ds-sp-000 - left on 2019-10-21 
v-000 - left on 2019-10-21 
online-ds-sp-000 - left on 2019-10-22 
v-000 - left on 2019-10-22 
online-ds-sp-000 - left on 2019-10-23 
v-000 - left on 2019-10-23 
online-ds-sp-000 - left on 2019-10-24 
online-ds-sp-000 - left on 2019-07-02 
v-000 - left on 2019-07-02 
online-ds-sp-000 - left on 2019-07-03 
v-000 - left on 2019-07-03 
online-ds-sp-000 - left on 2019-07-04 
v-000 - left on 2019-07-04 
online-ds-sp-000 - left on 2019-07-05 
v-000 - left on 2019-07-05 
online-ds-sp-000 - left on 2019-07-06 
v-000 - left on 2019-07-06 
online-ds-sp-000 - left on 2019-07-07 
v-000 - left on 2019-07-07 
online-ds-sp-000 - left on 2019-07-08 
v-000 - left on 2019-10-24 
online-ds-sp-000 - left on 2019-10-25 
v-000 - left on 2019-12-05 
online-ds-sp-000 - left on 2019-12-06 
online-ds-sp-000 - left on 2019-12-18 
v-000 - left on 2019-12-18 
online-ds-sp-000 - left on 2019-12-19 
v-000 - left on 2019-12-19 
online-ds-sp-000 - left on 2019-12-20 
v-000 - left on 2019-12-20 
online-ds-sp-000 - left on 2019-12-21 
v-000 - left on 2019-12-21 
online-ds-sp-000 - left on 2019-12-22 
v-000 - left on 2019-07-08 
online-ds-sp-000 - left on 2019-07-09 
v-000 - left on 2019-07-09 
online-ds-sp-000 - left on 2019-07-10 
v-000 - left on 2019-07-10 
online-ds-sp-000 - left on 2019-07-11 
v-000 - left on 2019-07-11 
online-ds-sp-000 - left on 2019-07-12 
v-000 - left on 2019-07-16 
online-ds-sp-000 - left on 2019-07-17 
v-000 - left on 2019-10-25 
online-ds-sp-000 - left on 2019-10-26 
v-000 - left on 2019-10-26 
online-ds-sp-000 - left on 2019-10-27 
v-000 - left on 2019-10-27 
online-ds-sp-000 - left on 2019-10-28 
v-000 - left on 2019-10-28 
v-000 - left on 2019-07-17 
online-ds-sp-000 - left on 2019-07-18 
v-000 - left on 2019-07-18 
online-ds-sp-000 - left on 2019-07-19 
v-000 - left on 2019-07-19 
online-ds-sp-000 - left on 2019-07-20 
v-000 - left on 2019-07-20 
online-ds-sp-000 - left on 2019-07-21 
v-000 - left on 2019-07-21 
online-ds-sp-000 - left on 2019-07-22 
v-000 - left on 2019-07-22 
online-ds-sp-000 - left on 2019-07-23 
v-000 - left on 2019-07-23 
online-ds-sp-000 - left on 2019-10-29 
v-000 - left on 2019-12-06 
online-ds-sp-000 - left on 2019-12-07 
v-000 - left on 2019-12-22 
online-ds-sp-000 - left on 2019-07-24 
v-000 - left on 2019-07-24 
online-ds-sp-000 - left on 2019-07-25 
v-000 - left on 2019-07-25 
online-ds-sp-000 - left on 2019-07-26 
v-000 - left on 2019-07-29 
online-ds-sp-000 - left on 2019-07-30 
v-000 - left on 2019-07-30 
online-ds-sp-000 - left on 2019-07-31 
v-000 - left on 2019-10-29 
online-ds-sp-000 - left on 2019-10-30 
v-000 - left on 2019-12-07 
online-ds-sp-000 - left on 2019-12-08 
v-000 - left on 2019-12-08 
online-ds-sp-000 - left on 2019-12-09 
v-000 - left on 2019-12-09 
v-000 - left on 2019-07-31 
online-ds-sp-000 - left on 2019-08-01 
v-000 - left on 2019-08-01 
online-ds-sp-000 - left on 2019-08-02 
v-000 - left on 2019-08-02 
online-ds-sp-000 - left on 2019-08-03 
v-000 - left on 2019-08-03 
online-ds-sp-000 - left on 2019-08-04 
v-000 - left on 2019-08-04 
online-ds-sp-000 - left on 2019-08-05 
v-000 - left on 2019-08-05 
online-ds-sp-000 - left on 2019-08-06 
v-000 - left on 2019-08-06 
online-ds-sp-000 - left on 2019-08-07 
v-000 - left on 2019-08-07 
online-ds-sp-000 - left on 2019-08-07 
v-000 - left on 2019-08-07 
v-000 - left on 2019-10-30 
online-ds-sp-000 - left on 2019-10-31 
v-000 - left on 2019-10-31 
online-ds-sp-000 - left on 2019-11-01 
online-ds-sp-000 - left on 2019-08-08 
v-000 - left on 2019-08-08 
online-ds-sp-000 - left on 2019-08-09 
v-000 - left on 2019-08-09 
online-ds-sp-000 - left on 2019-08-10 
v-000 - left on 2019-08-10 
online-ds-sp-000 - left on 2019-08-11 
v-000 - left on 2019-08-11 
online-ds-sp-000 - left on 2019-08-12 
v-000 - left on 2019-08-12 
online-ds-sp-000 - left on 2019-08-13 
v-000 - left on 2019-08-13 
online-ds-sp-000 - left on 2019-08-14 
v-000 - left on 2019-08-14 
online-ds-sp-000 - left on 2019-08-15 
v-000 - left on 2019-08-15 
online-ds-sp-000 - left on 2019-08-16 
v-000 - left on 2019-08-16 
online-ds-sp-000 - left on 2019-08-17 
v-000 - left on 2019-08-17 
online-ds-sp-000 - left on 2019-08-18 
v-000 - left on 2019-11-01 
online-ds-sp-000 - left on 2019-11-02 
v-000 - left on 2019-11-03 
online-ds-sp-000 - left on 2019-11-04 
v-000 - left on 2019-11-04 
online-ds-sp-000 - left on 2019-11-05 
v-000 - left on 2019-08-18 
online-ds-sp-000 - left on 2019-08-19 
v-000 - left on 2019-08-19 
online-ds-sp-000 - left on 2019-08-20 
v-000 - left on 2019-08-20 
online-ds-sp-000 - left on 2019-08-21 
v-000 - left on 2019-08-21 
online-ds-sp-000 - left on 2019-08-23 
v-000 - left on 2019-08-23 
online-ds-sp-000 - left on 2019-12-10 
v-000 - left on 2019-12-10 
online-ds-sp-000 - left on 2019-12-11 
online-ds-sp-000 - left on 2019-08-24 
v-000 - left on 2019-08-24 
online-ds-sp-000 - left on 2019-08-25 
v-000 - left on 2019-08-25 
online-ds-sp-000 - left on 2019-08-26 
v-000 - left on 2019-08-26 
online-ds-sp-000 - left on 2019-08-27 
v-000 - left on 2019-08-27 
online-ds-sp-000 - left on 2019-08-28 
v-000 - left on 2019-08-28 
online-ds-sp-000 - left on 2019-08-29 
v-000 - left on 2019-08-29 
v-000 - left on 2019-11-02 
online-ds-sp-000 - left on 2019-11-03 
v-000 - left on 2019-11-05 
online-ds-sp-000 - left on 2019-11-06 
v-000 - left on 2019-11-06 
online-ds-sp-000 - left on 2019-11-07 
v-000 - left on 2019-11-07 
online-ds-sp-000 - left on 2019-08-30 
v-000 - left on 2019-08-30 
online-ds-sp-000 - left on 2019-08-31 
v-000 - left on 2019-08-31 
online-ds-sp-000 - left on 2019-09-01 
v-000 - left on 2019-09-01 
online-ds-sp-000 - left on 2019-09-02 
v-000 - left on 2019-09-02 
online-ds-sp-000 - left on 2019-09-03 
v-000 - left on 2019-09-03 
online-ds-sp-000 - left on 2019-09-04 
v-000 - left on 2019-09-04 
online-ds-sp-000 - left on 2019-09-05 
v-000 - left on 2019-09-05 
online-ds-sp-000 - left on 2019-09-06 
online-ds-sp-000 - left on 2019-11-08 
v-000 - left on 2019-11-08 
online-ds-sp-000 - left on 2019-11-09 
v-000 - left on 2019-11-09 
online-ds-sp-000 - left on 2019-11-10 
v-000 - left on 2019-11-10 
online-ds-sp-000 - left on 2019-11-11 
v-000 - left on 2019-11-11 
online-ds-sp-000 - left on 2019-11-12 
v-000 - left on 2019-11-12 
online-ds-sp-000 - left on 2019-11-13 
v-000 - left on 2019-11-13 
",9,9,http://learn.co/apach317
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/ronsala
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/ronaldvilorio
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/ronaldcnunez
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,2,2,http://learn.co/bluemorpho-blip
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-110419,Pacing: Part Time,,1,1,http://learn.co/rjtaylor8286
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/zsazsa6
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/roeck
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/munchie3319
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,2,2,http://learn.co/rosh-agahi
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/royrenno
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/royeriksen
Program: Online Data Science Bootcamp,Cohort: online-ds-ft-100719,Pacing: Full Time,"Past Cohorts:
            online-web-ft-100719 - left on 2019-10-08 
online-ds-ft-100719 - left on 2019-10-05 
online-web-ft-100719 - left on 2019-10-04 
online-web-ft-090919 - left on 2019-09-07 
",2,2,http://learn.co/hakkeray
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-100719,Pacing: Part Time,,3,3,http://learn.co/rvt-tex
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,"Past Cohorts:
            v-000 - left on 2018-09-20 
",0,0,http://learn.co/ohtasan
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-110419,Pacing: Full Time,,0,0,http://learn.co/rukshanuddin
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/russell-macalintal
Program: Online Data Science Bootcamp,Cohort: online-ds-ft-120919,Pacing: Full Time,,0,0,http://learn.co/ruth-maker
Program: Online Data Science Bootcamp,Cohort: online-ds-pt-061019,Pacing: Part Time,"Past Cohorts:
            online-ds-pt-041519 - left on 2019-07-09 
",5,5,http://learn.co/rutz93
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/mkrlearns
Program: Online Data Science Bootcamp,Cohort: online-ds-pt-071519,Pacing: Part Time,,4,4,http://learn.co/rab175
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,8,8,http://learn.co/rbrady92
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/rrbravo2
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-pt-041519 - left on 2019-11-26 
",3,3,http://learn.co/regilfillan
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/rtl3293
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-100719,Pacing: Part Time,,3,3,http://learn.co/lynchrfi
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/majick333
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,12,12,http://learn.co/ryanmanchester
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,"Past Cohorts:
            online-web-ft-081219 - left on 2019-11-26 
",0,0,http://learn.co/mccahonr
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/ryanpmcmahon
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/rkm007
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-pt-011419 - left on 2019-07-29 
online-web-pt-011419 - left on 2019-05-01 
",1,1,http://learn.co/yumacorn
